Command line
Loss = 1.8333e-01, PNorm = 1454.3301, GNorm = 1.3939, lr_0 = 3.6390e-04
Loss = 1.9791e-01, PNorm = 1454.3487, GNorm = 0.8192, lr_0 = 3.6387e-04
Loss = 1.3993e-01, PNorm = 1454.3763, GNorm = 0.3405, lr_0 = 3.6383e-04
Loss = 1.2452e-01, PNorm = 1454.4068, GNorm = 0.5886, lr_0 = 3.6380e-04
Loss = 1.3402e-01, PNorm = 1454.4286, GNorm = 0.3985, lr_0 = 3.6377e-04
Loss = 1.5277e-01, PNorm = 1454.4500, GNorm = 0.8905, lr_0 = 3.6373e-04
Loss = 1.3499e-01, PNorm = 1454.4683, GNorm = 0.7132, lr_0 = 3.6370e-04
Loss = 1.6055e-01, PNorm = 1454.4843, GNorm = 0.5319, lr_0 = 3.6367e-04
Loss = 9.0493e-02, PNorm = 1454.5039, GNorm = 0.3950, lr_0 = 3.6364e-04
Loss = 1.2017e-01, PNorm = 1454.5458, GNorm = 0.9091, lr_0 = 3.6360e-04
Loss = 1.2455e-01, PNorm = 1454.6057, GNorm = 0.3282, lr_0 = 3.6357e-04
Loss = 1.1710e-01, PNorm = 1454.6404, GNorm = 0.1020, lr_0 = 3.6354e-04
Loss = 1.4011e-01, PNorm = 1454.6752, GNorm = 0.3705, lr_0 = 3.6350e-04
Loss = 1.2721e-01, PNorm = 1454.6990, GNorm = 0.5504, lr_0 = 3.6347e-04
Loss = 9.1180e-02, PNorm = 1454.7216, GNorm = 0.3833, lr_0 = 3.6344e-04
Loss = 1.1561e-01, PNorm = 1454.7379, GNorm = 0.8837, lr_0 = 3.6340e-04
Loss = 1.2615e-01, PNorm = 1454.7498, GNorm = 0.7868, lr_0 = 3.6337e-04
Loss = 1.0105e-01, PNorm = 1454.7662, GNorm = 0.6542, lr_0 = 3.6334e-04
Loss = 1.1969e-01, PNorm = 1454.7840, GNorm = 0.5389, lr_0 = 3.6331e-04
Loss = 1.8675e-01, PNorm = 1454.8005, GNorm = 1.7113, lr_0 = 3.6327e-04
Loss = 1.4586e-01, PNorm = 1454.8180, GNorm = 0.7051, lr_0 = 3.6324e-04
Loss = 1.1125e-01, PNorm = 1454.8441, GNorm = 0.4278, lr_0 = 3.6321e-04
Loss = 1.3957e-01, PNorm = 1454.8769, GNorm = 0.2351, lr_0 = 3.6317e-04
Loss = 2.0532e-01, PNorm = 1454.9003, GNorm = 0.8138, lr_0 = 3.6314e-04
Loss = 1.8848e-01, PNorm = 1454.9184, GNorm = 1.5309, lr_0 = 3.6311e-04
Loss = 1.1185e-01, PNorm = 1454.9413, GNorm = 0.6513, lr_0 = 3.6308e-04
Loss = 1.4915e-01, PNorm = 1454.9708, GNorm = 0.5859, lr_0 = 3.6304e-04
Loss = 1.6852e-01, PNorm = 1454.9978, GNorm = 0.9270, lr_0 = 3.6301e-04
Loss = 1.1952e-01, PNorm = 1455.0182, GNorm = 0.7035, lr_0 = 3.6298e-04
Loss = 1.3669e-01, PNorm = 1455.0359, GNorm = 0.6404, lr_0 = 3.6294e-04
Loss = 1.2938e-01, PNorm = 1455.0592, GNorm = 0.3002, lr_0 = 3.6291e-04
Loss = 1.1547e-01, PNorm = 1455.0876, GNorm = 0.4963, lr_0 = 3.6288e-04
Loss = 1.4968e-01, PNorm = 1455.1106, GNorm = 0.5235, lr_0 = 3.6285e-04
Loss = 1.0792e-01, PNorm = 1455.1333, GNorm = 0.7119, lr_0 = 3.6281e-04
Loss = 1.4866e-01, PNorm = 1455.1560, GNorm = 1.0760, lr_0 = 3.6278e-04
Loss = 1.2326e-01, PNorm = 1455.1813, GNorm = 1.0827, lr_0 = 3.6275e-04
Loss = 1.7087e-01, PNorm = 1455.2012, GNorm = 0.9980, lr_0 = 3.6271e-04
Loss = 1.2397e-01, PNorm = 1455.2188, GNorm = 0.0680, lr_0 = 3.6268e-04
Loss = 1.0073e-01, PNorm = 1455.2368, GNorm = 0.7396, lr_0 = 3.6265e-04
Loss = 1.5133e-01, PNorm = 1455.2565, GNorm = 0.2383, lr_0 = 3.6262e-04
Loss = 1.5411e-01, PNorm = 1455.2761, GNorm = 0.8558, lr_0 = 3.6258e-04
Loss = 1.3174e-01, PNorm = 1455.2975, GNorm = 0.4767, lr_0 = 3.6255e-04
Loss = 1.5837e-01, PNorm = 1455.3214, GNorm = 0.7454, lr_0 = 3.6252e-04
Loss = 1.5344e-01, PNorm = 1455.3454, GNorm = 0.3721, lr_0 = 3.6248e-04
Loss = 1.2824e-01, PNorm = 1455.3704, GNorm = 0.5650, lr_0 = 3.6245e-04
Loss = 1.0103e-01, PNorm = 1455.3932, GNorm = 0.5966, lr_0 = 3.6242e-04
Loss = 1.6303e-01, PNorm = 1455.4108, GNorm = 0.3505, lr_0 = 3.6239e-04
Loss = 1.8807e-01, PNorm = 1455.4289, GNorm = 0.7636, lr_0 = 3.6235e-04
Loss = 1.7409e-01, PNorm = 1455.4521, GNorm = 0.8094, lr_0 = 3.6232e-04
Loss = 1.5153e-01, PNorm = 1455.4732, GNorm = 0.6056, lr_0 = 3.6229e-04
Loss = 1.4731e-01, PNorm = 1455.4999, GNorm = 0.5994, lr_0 = 3.6225e-04
Loss = 1.1100e-01, PNorm = 1455.5274, GNorm = 2.1124, lr_0 = 3.6222e-04
Loss = 1.1410e-01, PNorm = 1455.5487, GNorm = 0.4080, lr_0 = 3.6219e-04
Loss = 1.1382e-01, PNorm = 1455.5670, GNorm = 0.7408, lr_0 = 3.6216e-04
Loss = 1.6291e-01, PNorm = 1455.5876, GNorm = 1.0169, lr_0 = 3.6212e-04
Loss = 1.4784e-01, PNorm = 1455.6084, GNorm = 0.3594, lr_0 = 3.6209e-04
Loss = 1.9908e-01, PNorm = 1455.6264, GNorm = 1.2122, lr_0 = 3.6206e-04
Loss = 1.3233e-01, PNorm = 1455.6410, GNorm = 0.2536, lr_0 = 3.6203e-04
Loss = 1.9717e-01, PNorm = 1455.6550, GNorm = 1.0316, lr_0 = 3.6199e-04
Loss = 1.6005e-01, PNorm = 1455.6789, GNorm = 0.9459, lr_0 = 3.6196e-04
Loss = 1.2133e-01, PNorm = 1455.7052, GNorm = 0.6397, lr_0 = 3.6193e-04
Loss = 1.9880e-01, PNorm = 1455.7307, GNorm = 0.7507, lr_0 = 3.6189e-04
Loss = 1.2830e-01, PNorm = 1455.7518, GNorm = 0.7048, lr_0 = 3.6186e-04
Loss = 1.4530e-01, PNorm = 1455.7694, GNorm = 0.3138, lr_0 = 3.6183e-04
Loss = 9.8255e-02, PNorm = 1455.7883, GNorm = 0.3509, lr_0 = 3.6180e-04
Loss = 1.1689e-01, PNorm = 1455.8049, GNorm = 0.4220, lr_0 = 3.6176e-04
Loss = 1.2223e-01, PNorm = 1455.8197, GNorm = 0.7117, lr_0 = 3.6173e-04
Loss = 1.4845e-01, PNorm = 1455.8338, GNorm = 0.1601, lr_0 = 3.6170e-04
Loss = 1.4159e-01, PNorm = 1455.9050, GNorm = 0.5471, lr_0 = 3.6166e-04
Loss = 1.0435e-01, PNorm = 1455.9422, GNorm = 1.0828, lr_0 = 3.6163e-04
Loss = 1.2463e-01, PNorm = 1455.9681, GNorm = 0.3402, lr_0 = 3.6160e-04
Loss = 1.4161e-01, PNorm = 1455.9895, GNorm = 0.3067, lr_0 = 3.6157e-04
Loss = 9.6828e-02, PNorm = 1456.0086, GNorm = 0.1446, lr_0 = 3.6153e-04
Loss = 1.4695e-01, PNorm = 1456.0227, GNorm = 1.3682, lr_0 = 3.6150e-04
Loss = 2.2997e-01, PNorm = 1456.0345, GNorm = 0.9273, lr_0 = 3.6147e-04
Loss = 1.3475e-01, PNorm = 1456.0510, GNorm = 0.5728, lr_0 = 3.6144e-04
Loss = 8.7482e-02, PNorm = 1456.0729, GNorm = 0.2549, lr_0 = 3.6140e-04
Loss = 1.8279e-01, PNorm = 1456.0931, GNorm = 1.1556, lr_0 = 3.6137e-04
Loss = 9.2474e-02, PNorm = 1456.1091, GNorm = 0.4088, lr_0 = 3.6134e-04
Loss = 1.9512e-01, PNorm = 1456.1262, GNorm = 1.6745, lr_0 = 3.6130e-04
Loss = 1.2953e-01, PNorm = 1456.1436, GNorm = 0.3584, lr_0 = 3.6127e-04
Loss = 1.2591e-01, PNorm = 1456.1618, GNorm = 0.6536, lr_0 = 3.6124e-04
Loss = 1.6722e-01, PNorm = 1456.1786, GNorm = 1.1921, lr_0 = 3.6121e-04
Loss = 1.9937e-01, PNorm = 1456.1934, GNorm = 0.6272, lr_0 = 3.6117e-04
Loss = 1.4361e-01, PNorm = 1456.2119, GNorm = 1.2734, lr_0 = 3.6114e-04
Loss = 1.2836e-01, PNorm = 1456.2373, GNorm = 0.7449, lr_0 = 3.6111e-04
Loss = 9.1888e-02, PNorm = 1456.2586, GNorm = 0.6002, lr_0 = 3.6108e-04
Loss = 2.0143e-01, PNorm = 1456.2777, GNorm = 0.7821, lr_0 = 3.6104e-04
Loss = 1.6415e-01, PNorm = 1456.3024, GNorm = 0.3850, lr_0 = 3.6101e-04
Loss = 1.2705e-01, PNorm = 1456.3270, GNorm = 0.7835, lr_0 = 3.6098e-04
Loss = 1.7173e-01, PNorm = 1456.3541, GNorm = 0.8152, lr_0 = 3.6094e-04
Loss = 1.2567e-01, PNorm = 1456.3839, GNorm = 0.3252, lr_0 = 3.6091e-04
Loss = 1.6152e-01, PNorm = 1456.4076, GNorm = 0.4892, lr_0 = 3.6088e-04
Loss = 1.0143e-01, PNorm = 1456.4316, GNorm = 0.3565, lr_0 = 3.6085e-04
Loss = 1.0627e-01, PNorm = 1456.4560, GNorm = 0.1528, lr_0 = 3.6081e-04
Loss = 1.6640e-01, PNorm = 1456.4781, GNorm = 1.2105, lr_0 = 3.6078e-04
Loss = 1.9760e-01, PNorm = 1456.4950, GNorm = 0.6284, lr_0 = 3.6075e-04
Loss = 1.4467e-01, PNorm = 1456.5331, GNorm = 0.8083, lr_0 = 3.6072e-04
Loss = 1.3657e-01, PNorm = 1456.5692, GNorm = 0.7757, lr_0 = 3.6068e-04
Loss = 1.6292e-01, PNorm = 1456.5914, GNorm = 0.4827, lr_0 = 3.6065e-04
Loss = 1.9447e-01, PNorm = 1456.6211, GNorm = 0.8165, lr_0 = 3.6062e-04
Loss = 1.4873e-01, PNorm = 1456.6487, GNorm = 0.4841, lr_0 = 3.6059e-04
Loss = 1.5364e-01, PNorm = 1456.6760, GNorm = 0.7780, lr_0 = 3.6055e-04
Loss = 1.2348e-01, PNorm = 1456.6994, GNorm = 0.8234, lr_0 = 3.6052e-04
Loss = 1.5778e-01, PNorm = 1456.7186, GNorm = 0.8120, lr_0 = 3.6049e-04
Loss = 1.8496e-01, PNorm = 1456.7365, GNorm = 0.5973, lr_0 = 3.6045e-04
Loss = 1.0869e-01, PNorm = 1456.7549, GNorm = 0.5739, lr_0 = 3.6042e-04
Loss = 1.6513e-01, PNorm = 1456.7754, GNorm = 0.7232, lr_0 = 3.6039e-04
Loss = 1.5136e-01, PNorm = 1456.7957, GNorm = 0.4824, lr_0 = 3.6036e-04
Loss = 1.6551e-01, PNorm = 1456.8121, GNorm = 0.2938, lr_0 = 3.6032e-04
Loss = 1.5574e-01, PNorm = 1456.8267, GNorm = 0.6692, lr_0 = 3.6029e-04
Loss = 2.2000e-01, PNorm = 1456.8409, GNorm = 0.4492, lr_0 = 3.6026e-04
Loss = 1.4324e-01, PNorm = 1456.8591, GNorm = 0.8093, lr_0 = 3.6023e-04
Loss = 1.2450e-01, PNorm = 1456.8805, GNorm = 0.6253, lr_0 = 3.6019e-04
Loss = 1.3645e-01, PNorm = 1456.9175, GNorm = 0.6074, lr_0 = 3.6016e-04
Loss = 1.0933e-01, PNorm = 1456.9433, GNorm = 0.6791, lr_0 = 3.6013e-04
Loss = 1.2317e-01, PNorm = 1456.9706, GNorm = 0.3806, lr_0 = 3.6010e-04
Loss = 1.3460e-01, PNorm = 1456.9903, GNorm = 0.5786, lr_0 = 3.6006e-04
Loss = 1.2821e-01, PNorm = 1457.0092, GNorm = 0.4079, lr_0 = 3.6003e-04
Loss = 1.6603e-01, PNorm = 1457.0296, GNorm = 1.4822, lr_0 = 3.6000e-04
Loss = 9.8162e-02, PNorm = 1457.0480, GNorm = 0.5846, lr_0 = 3.5997e-04
Loss = 2.4518e-01, PNorm = 1457.0649, GNorm = 0.6793, lr_0 = 3.5993e-04
Loss = 1.4024e-01, PNorm = 1457.0835, GNorm = 0.9633, lr_0 = 3.5990e-04
Loss = 1.5159e-01, PNorm = 1457.1047, GNorm = 0.1105, lr_0 = 3.5987e-04
Loss = 2.5330e-01, PNorm = 1457.1362, GNorm = 0.7187, lr_0 = 3.5983e-04
Loss = 1.5863e-01, PNorm = 1457.1665, GNorm = 0.6385, lr_0 = 3.5980e-04
Loss = 1.5550e-01, PNorm = 1457.1928, GNorm = 0.6427, lr_0 = 3.5977e-04
Loss = 1.6583e-01, PNorm = 1457.2136, GNorm = 0.7867, lr_0 = 3.5974e-04
Loss = 1.7055e-01, PNorm = 1457.2310, GNorm = 0.5795, lr_0 = 3.5970e-04
Loss = 1.2335e-01, PNorm = 1457.2478, GNorm = 0.7651, lr_0 = 3.5967e-04
Loss = 1.5828e-01, PNorm = 1457.2742, GNorm = 0.2222, lr_0 = 3.5964e-04
Loss = 1.2671e-01, PNorm = 1457.3034, GNorm = 1.1085, lr_0 = 3.5961e-04
Loss = 1.3112e-01, PNorm = 1457.3255, GNorm = 0.4934, lr_0 = 3.5957e-04
Loss = 1.3427e-01, PNorm = 1457.3444, GNorm = 0.3002, lr_0 = 3.5954e-04
Loss = 1.2763e-01, PNorm = 1457.3589, GNorm = 0.1023, lr_0 = 3.5951e-04
Loss = 1.3707e-01, PNorm = 1457.3758, GNorm = 0.5644, lr_0 = 3.5948e-04
Loss = 1.5709e-01, PNorm = 1457.4113, GNorm = 0.8642, lr_0 = 3.5944e-04
Loss = 1.0560e-01, PNorm = 1457.4462, GNorm = 0.4618, lr_0 = 3.5941e-04
Loss = 9.7487e-02, PNorm = 1457.4694, GNorm = 0.4363, lr_0 = 3.5938e-04
Loss = 1.3516e-01, PNorm = 1457.4878, GNorm = 1.4679, lr_0 = 3.5935e-04
Loss = 1.5388e-01, PNorm = 1457.5018, GNorm = 0.5296, lr_0 = 3.5931e-04
Loss = 1.2664e-01, PNorm = 1457.5332, GNorm = 0.6285, lr_0 = 3.5928e-04
Loss = 1.6451e-01, PNorm = 1457.5621, GNorm = 0.7703, lr_0 = 3.5925e-04
Loss = 1.3195e-01, PNorm = 1457.5847, GNorm = 0.8416, lr_0 = 3.5922e-04
Loss = 1.4868e-01, PNorm = 1457.6067, GNorm = 2.2644, lr_0 = 3.5918e-04
Loss = 1.6429e-01, PNorm = 1457.6262, GNorm = 0.7013, lr_0 = 3.5915e-04
Loss = 1.7359e-01, PNorm = 1457.6476, GNorm = 0.8611, lr_0 = 3.5912e-04
Loss = 2.0639e-01, PNorm = 1457.6731, GNorm = 1.0371, lr_0 = 3.5909e-04
Loss = 1.3523e-01, PNorm = 1457.7009, GNorm = 1.1164, lr_0 = 3.5905e-04
Loss = 1.6337e-01, PNorm = 1457.7240, GNorm = 0.9139, lr_0 = 3.5902e-04
Loss = 1.1945e-01, PNorm = 1457.7426, GNorm = 0.1932, lr_0 = 3.5899e-04
Loss = 1.1573e-01, PNorm = 1457.7613, GNorm = 0.4702, lr_0 = 3.5896e-04
Loss = 1.1214e-01, PNorm = 1457.7813, GNorm = 0.7866, lr_0 = 3.5892e-04
Loss = 1.5545e-01, PNorm = 1457.7974, GNorm = 1.5305, lr_0 = 3.5889e-04
Loss = 1.7107e-01, PNorm = 1457.8118, GNorm = 0.7833, lr_0 = 3.5886e-04
Loss = 1.6297e-01, PNorm = 1457.8339, GNorm = 0.4548, lr_0 = 3.5883e-04
Loss = 9.2738e-02, PNorm = 1457.8574, GNorm = 0.2149, lr_0 = 3.5879e-04
Loss = 1.1323e-01, PNorm = 1457.8782, GNorm = 0.7439, lr_0 = 3.5876e-04
Loss = 1.6211e-01, PNorm = 1457.8962, GNorm = 1.0084, lr_0 = 3.5873e-04
Loss = 1.5056e-01, PNorm = 1457.9166, GNorm = 0.4614, lr_0 = 3.5870e-04
Loss = 1.4916e-01, PNorm = 1457.9373, GNorm = 0.4850, lr_0 = 3.5866e-04
Loss = 2.1891e-01, PNorm = 1457.9572, GNorm = 0.3597, lr_0 = 3.5863e-04
Loss = 1.5751e-01, PNorm = 1457.9750, GNorm = 0.3858, lr_0 = 3.5860e-04
Loss = 1.0135e-01, PNorm = 1457.9925, GNorm = 0.4300, lr_0 = 3.5857e-04
Loss = 2.0357e-01, PNorm = 1458.0110, GNorm = 0.7560, lr_0 = 3.5853e-04
Loss = 1.6762e-01, PNorm = 1458.0296, GNorm = 0.8153, lr_0 = 3.5850e-04
Loss = 1.5868e-01, PNorm = 1458.0493, GNorm = 0.8626, lr_0 = 3.5847e-04
Loss = 1.3835e-01, PNorm = 1458.0690, GNorm = 0.1603, lr_0 = 3.5844e-04
Loss = 2.2684e-01, PNorm = 1458.0880, GNorm = 0.4151, lr_0 = 3.5840e-04
Loss = 1.2836e-01, PNorm = 1458.1065, GNorm = 0.9743, lr_0 = 3.5837e-04
Loss = 2.1109e-01, PNorm = 1458.1328, GNorm = 0.3754, lr_0 = 3.5834e-04
Loss = 2.1850e-01, PNorm = 1458.1760, GNorm = 1.3036, lr_0 = 3.5831e-04
Loss = 1.4053e-01, PNorm = 1458.2068, GNorm = 1.1847, lr_0 = 3.5827e-04
Loss = 8.3436e-02, PNorm = 1458.2311, GNorm = 0.6851, lr_0 = 3.5824e-04
Loss = 1.6439e-01, PNorm = 1458.2533, GNorm = 0.3201, lr_0 = 3.5821e-04
Loss = 1.4174e-01, PNorm = 1458.2712, GNorm = 0.9500, lr_0 = 3.5818e-04
Loss = 1.2753e-01, PNorm = 1458.2910, GNorm = 1.1031, lr_0 = 3.5814e-04
Loss = 1.2810e-01, PNorm = 1458.3104, GNorm = 0.6245, lr_0 = 3.5811e-04
Loss = 1.7183e-01, PNorm = 1458.3298, GNorm = 0.6570, lr_0 = 3.5808e-04
Loss = 1.6306e-01, PNorm = 1458.3501, GNorm = 0.4957, lr_0 = 3.5805e-04
Loss = 8.4424e-02, PNorm = 1458.3702, GNorm = 0.7029, lr_0 = 3.5801e-04
Loss = 1.4806e-01, PNorm = 1458.3852, GNorm = 0.3122, lr_0 = 3.5798e-04
Loss = 1.2937e-01, PNorm = 1458.4090, GNorm = 0.4981, lr_0 = 3.5795e-04
Loss = 9.3073e-02, PNorm = 1458.4303, GNorm = 0.4519, lr_0 = 3.5792e-04
Loss = 2.0264e-01, PNorm = 1458.4542, GNorm = 1.0063, lr_0 = 3.5788e-04
Loss = 2.0448e-01, PNorm = 1458.4742, GNorm = 0.5305, lr_0 = 3.5785e-04
Loss = 1.1811e-01, PNorm = 1458.4961, GNorm = 0.5802, lr_0 = 3.5782e-04
Loss = 1.8286e-01, PNorm = 1458.5133, GNorm = 0.7280, lr_0 = 3.5779e-04
Loss = 1.0404e-01, PNorm = 1458.5284, GNorm = 0.8378, lr_0 = 3.5775e-04
Loss = 1.5309e-01, PNorm = 1458.5468, GNorm = 0.6019, lr_0 = 3.5772e-04
Loss = 1.5350e-01, PNorm = 1458.5677, GNorm = 0.4845, lr_0 = 3.5769e-04
Loss = 1.7058e-01, PNorm = 1458.5920, GNorm = 0.4870, lr_0 = 3.5766e-04
Loss = 1.0826e-01, PNorm = 1458.6160, GNorm = 0.4853, lr_0 = 3.5763e-04
Loss = 1.9752e-01, PNorm = 1458.6356, GNorm = 1.4404, lr_0 = 3.5759e-04
Loss = 1.4910e-01, PNorm = 1458.6558, GNorm = 0.4752, lr_0 = 3.5756e-04
Loss = 1.7031e-01, PNorm = 1458.6811, GNorm = 0.7443, lr_0 = 3.5753e-04
Loss = 1.2287e-01, PNorm = 1458.7047, GNorm = 0.8140, lr_0 = 3.5750e-04
Loss = 1.4900e-01, PNorm = 1458.7211, GNorm = 0.3077, lr_0 = 3.5746e-04
Loss = 1.7708e-01, PNorm = 1458.7347, GNorm = 0.6370, lr_0 = 3.5743e-04
Loss = 1.9642e-01, PNorm = 1458.7520, GNorm = 0.4626, lr_0 = 3.5740e-04
Loss = 1.8013e-01, PNorm = 1458.7745, GNorm = 0.5121, lr_0 = 3.5737e-04
Loss = 1.2296e-01, PNorm = 1458.7944, GNorm = 0.2374, lr_0 = 3.5733e-04
Loss = 1.7211e-01, PNorm = 1458.8125, GNorm = 0.5265, lr_0 = 3.5730e-04
Loss = 1.7645e-01, PNorm = 1458.8352, GNorm = 0.7551, lr_0 = 3.5727e-04
Loss = 9.1192e-02, PNorm = 1458.8627, GNorm = 0.4641, lr_0 = 3.5724e-04
Loss = 1.1293e-01, PNorm = 1458.8822, GNorm = 0.3372, lr_0 = 3.5720e-04
Loss = 1.0238e-01, PNorm = 1458.8991, GNorm = 0.6387, lr_0 = 3.5717e-04
Loss = 1.5098e-01, PNorm = 1458.9213, GNorm = 1.0649, lr_0 = 3.5714e-04
Loss = 9.7226e-02, PNorm = 1458.9346, GNorm = 0.1790, lr_0 = 3.5711e-04
Loss = 2.1148e-01, PNorm = 1458.9470, GNorm = 0.8145, lr_0 = 3.5708e-04
Loss = 1.2272e-01, PNorm = 1458.9668, GNorm = 0.5866, lr_0 = 3.5704e-04
Loss = 1.0073e-01, PNorm = 1458.9907, GNorm = 0.7137, lr_0 = 3.5701e-04
Loss = 1.3254e-01, PNorm = 1459.0056, GNorm = 0.6131, lr_0 = 3.5698e-04
Loss = 2.1186e-01, PNorm = 1459.0197, GNorm = 1.9916, lr_0 = 3.5695e-04
Loss = 1.6656e-01, PNorm = 1459.0468, GNorm = 0.4601, lr_0 = 3.5691e-04
Loss = 1.9156e-01, PNorm = 1459.0790, GNorm = 0.4727, lr_0 = 3.5688e-04
Loss = 1.3266e-01, PNorm = 1459.1076, GNorm = 0.3614, lr_0 = 3.5685e-04
Loss = 1.3647e-01, PNorm = 1459.1315, GNorm = 0.0674, lr_0 = 3.5682e-04
Loss = 1.4463e-01, PNorm = 1459.1516, GNorm = 0.8442, lr_0 = 3.5678e-04
Loss = 1.1000e-01, PNorm = 1459.1691, GNorm = 0.6120, lr_0 = 3.5675e-04
Loss = 1.6138e-01, PNorm = 1459.1840, GNorm = 0.8240, lr_0 = 3.5672e-04
Loss = 1.8739e-01, PNorm = 1459.1987, GNorm = 0.9479, lr_0 = 3.5669e-04
Loss = 1.2472e-01, PNorm = 1459.2178, GNorm = 0.3630, lr_0 = 3.5665e-04
Loss = 1.4984e-01, PNorm = 1459.2443, GNorm = 1.3532, lr_0 = 3.5662e-04
Loss = 1.6857e-01, PNorm = 1459.2689, GNorm = 0.4293, lr_0 = 3.5659e-04
Loss = 1.3157e-01, PNorm = 1459.2940, GNorm = 0.2650, lr_0 = 3.5656e-04
Loss = 1.7484e-01, PNorm = 1459.3189, GNorm = 0.5194, lr_0 = 3.5653e-04
Loss = 1.3332e-01, PNorm = 1459.3429, GNorm = 1.3878, lr_0 = 3.5649e-04
Loss = 1.5758e-01, PNorm = 1459.3621, GNorm = 0.7929, lr_0 = 3.5646e-04
Loss = 1.1264e-01, PNorm = 1459.3921, GNorm = 0.1707, lr_0 = 3.5643e-04
Loss = 1.3392e-01, PNorm = 1459.4213, GNorm = 0.5357, lr_0 = 3.5640e-04
Loss = 1.0074e-01, PNorm = 1459.4407, GNorm = 0.8951, lr_0 = 3.5636e-04
Loss = 1.6611e-01, PNorm = 1459.4572, GNorm = 0.7876, lr_0 = 3.5633e-04
Loss = 1.2361e-01, PNorm = 1459.4732, GNorm = 0.1560, lr_0 = 3.5630e-04
Loss = 1.1790e-01, PNorm = 1459.4845, GNorm = 1.1200, lr_0 = 3.5627e-04
Loss = 1.4024e-01, PNorm = 1459.4946, GNorm = 0.6939, lr_0 = 3.5624e-04
Loss = 1.6813e-01, PNorm = 1459.5076, GNorm = 0.6014, lr_0 = 3.5620e-04
Loss = 9.0253e-02, PNorm = 1459.5241, GNorm = 0.5363, lr_0 = 3.5617e-04
Loss = 1.9647e-01, PNorm = 1459.5410, GNorm = 0.5157, lr_0 = 3.5614e-04
Loss = 1.2597e-01, PNorm = 1459.5605, GNorm = 0.9505, lr_0 = 3.5611e-04
Loss = 1.7611e-01, PNorm = 1459.5798, GNorm = 0.4936, lr_0 = 3.5607e-04
Loss = 1.5720e-01, PNorm = 1459.5978, GNorm = 1.0260, lr_0 = 3.5604e-04
Loss = 1.1256e-01, PNorm = 1459.6239, GNorm = 0.1876, lr_0 = 3.5601e-04
Loss = 1.8857e-01, PNorm = 1459.6436, GNorm = 0.7126, lr_0 = 3.5598e-04
Loss = 1.7937e-01, PNorm = 1459.6624, GNorm = 1.1679, lr_0 = 3.5594e-04
Loss = 1.5199e-01, PNorm = 1459.6824, GNorm = 0.4071, lr_0 = 3.5591e-04
Loss = 1.0006e-01, PNorm = 1459.6999, GNorm = 1.2131, lr_0 = 3.5588e-04
Loss = 9.3407e-02, PNorm = 1459.7138, GNorm = 0.7446, lr_0 = 3.5585e-04
Loss = 1.9601e-01, PNorm = 1459.7251, GNorm = 1.2386, lr_0 = 3.5582e-04
Loss = 1.8640e-01, PNorm = 1459.7373, GNorm = 0.4104, lr_0 = 3.5578e-04
Loss = 1.5387e-01, PNorm = 1459.7513, GNorm = 0.6355, lr_0 = 3.5575e-04
Loss = 1.4566e-01, PNorm = 1459.7721, GNorm = 0.5896, lr_0 = 3.5572e-04
Loss = 1.4030e-01, PNorm = 1459.7907, GNorm = 0.5757, lr_0 = 3.5569e-04
Loss = 1.6209e-01, PNorm = 1459.8099, GNorm = 0.7205, lr_0 = 3.5565e-04
Loss = 1.1582e-01, PNorm = 1459.8265, GNorm = 0.6094, lr_0 = 3.5562e-04
Loss = 1.7861e-01, PNorm = 1459.8453, GNorm = 0.6916, lr_0 = 3.5559e-04
Loss = 2.1177e-01, PNorm = 1459.8604, GNorm = 0.2590, lr_0 = 3.5556e-04
Loss = 1.4660e-01, PNorm = 1459.8775, GNorm = 0.6173, lr_0 = 3.5553e-04
Loss = 1.5328e-01, PNorm = 1459.9007, GNorm = 1.0876, lr_0 = 3.5549e-04
Loss = 1.2298e-01, PNorm = 1459.9269, GNorm = 0.4505, lr_0 = 3.5546e-04
Loss = 1.0802e-01, PNorm = 1459.9495, GNorm = 0.3051, lr_0 = 3.5543e-04
Loss = 1.3339e-01, PNorm = 1459.9650, GNorm = 0.2084, lr_0 = 3.5540e-04
Loss = 1.7731e-01, PNorm = 1459.9807, GNorm = 1.0790, lr_0 = 3.5537e-04
Loss = 2.2551e-01, PNorm = 1459.9990, GNorm = 0.6011, lr_0 = 3.5533e-04
Loss = 1.6874e-01, PNorm = 1460.0184, GNorm = 0.9046, lr_0 = 3.5530e-04
Loss = 1.1192e-01, PNorm = 1460.0380, GNorm = 0.4276, lr_0 = 3.5527e-04
Loss = 1.3546e-01, PNorm = 1460.0579, GNorm = 1.1871, lr_0 = 3.5524e-04
Loss = 1.1944e-01, PNorm = 1460.0754, GNorm = 0.7670, lr_0 = 3.5520e-04
Loss = 1.4037e-01, PNorm = 1460.0888, GNorm = 0.3856, lr_0 = 3.5517e-04
Loss = 1.4780e-01, PNorm = 1460.0999, GNorm = 1.0677, lr_0 = 3.5514e-04
Loss = 1.5164e-01, PNorm = 1460.1112, GNorm = 0.2595, lr_0 = 3.5511e-04
Loss = 1.4844e-01, PNorm = 1460.1281, GNorm = 1.0205, lr_0 = 3.5508e-04
Loss = 1.2474e-01, PNorm = 1460.1502, GNorm = 0.2258, lr_0 = 3.5504e-04
Loss = 1.6723e-01, PNorm = 1460.1681, GNorm = 0.5529, lr_0 = 3.5501e-04
